year,reference_period_desc,prodn_practice_desc,state,state_abbr,state_fips,county,county_fips,agg_level,commodity,class,util_practice_desc,statistic_category,description,unit,value,coeff_variation_pct
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,COSHOCTON,031,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,24100,2.1
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,HARRISON,067,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,3660,3.6
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,HOLMES,075,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,13500,7.7
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,JEFFERSON,081,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,2490,5.1
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,TUSCARAWAS,157,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,18000,6.3
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,BUTLER,017,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,26700,1.7
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,CLERMONT,025,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,14600,1.8
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,CLINTON,027,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,73300,3.8
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,GREENE,057,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,56500,3.6
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,HAMILTON,061,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,3240,5.4
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,MONTGOMERY,113,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,32800,3.9
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,PREBLE,135,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,74700,2.5
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,WARREN,165,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,21200,1.9
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,BROWN,015,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,22700,2.8
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,GALLIA,053,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,2350,7.8
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,HIGHLAND,071,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,43500,1.8
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,JACKSON,079,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,4070,4.6
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,LAWRENCE,087,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,1000,11.2
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,PIKE,131,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,14000,4.0
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,SCIOTO,145,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,8840,4.3
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,ATHENS,009,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,2970,5.5
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,GUERNSEY,059,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,3410,5.8
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,MEIGS,105,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,3070,3.4
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,MONROE,111,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,300,43.8
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,MORGAN,115,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,3150,5.8
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,MUSKINGUM,119,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,15200,2.3
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,NOBLE,121,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,530,26.9
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,PERRY,127,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,16600,1.7
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,VINTON,163,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,1590,7.1
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,WASHINGTON,167,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,7200,6.0
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,OTHER COUNTIES,,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,306580,1.4
2021,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,BEAVER,007,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,6810,7.4
2021,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,TEXAS,139,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,90500,4.9
2021,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,WASHITA,149,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,2390,8.7
2021,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,CADDO,015,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,6510,7.8
2021,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,KIOWA,075,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,5360,3.9
2021,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,TILLMAN,141,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,11800,4.8
2021,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,ALFALFA,003,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,3010,7.5
2021,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,GARFIELD,047,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,14100,7.4
2021,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,GRANT,053,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,8040,7.8
2021,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,KAY,071,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,21100,7.1
2021,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,MAJOR,093,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,5060,8.1
2021,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,NOBLE,103,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,8410,7.2
2021,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,CREEK,037,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,270,7.5
2021,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,GRADY,051,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,3580,7.9
2021,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,OKFUSKEE,107,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,1330,3.2
2021,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,OKLAHOMA,109,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,1860,7.6
2021,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,GARVIN,049,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,4060,7.8
2021,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,CRAIG,035,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,2650,11.8
2021,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,DELAWARE,041,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,1140,7.9
2021,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,MAYES,097,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,1220,8.1
2021,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,OTTAWA,115,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,8930,6.0
2021,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,ROGERS,131,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,350,8.2
2021,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,WAGONER,145,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,4070,4.0
2021,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,HUGHES,063,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,600,3.5
2021,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,MUSKOGEE,101,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,6910,6.5
2021,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,CHOCTAW,023,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,1420,7.7
2021,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,LEFLORE,079,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,2700,5.1
2021,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,OTHER COUNTIES,,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,70820,3.3
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,CRAWFORD,039,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,27700,4.3
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,ERIE,049,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,18500,4.0
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,FOREST,053,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,680,8.4
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,MERCER,085,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,29300,4.4
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,VENANGO,121,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,6690,4.2
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,WARREN,123,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,3740,4.7
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,CAMERON,023,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,180,40.3
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,CLINTON,035,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,5490,3.9
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,ELK,047,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,800,15.9
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,LYCOMING,081,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,17300,3.9
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,TIOGA,117,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,8270,3.9
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,WYOMING,131,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,2950,17.3
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,ARMSTRONG,005,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,13600,4.0
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,BEAVER,007,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,3850,4.1
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,CLARION,031,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,9080,3.9
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,INDIANA,063,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,23900,4.0
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,JEFFERSON,065,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,8980,3.9
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,BLAIR,013,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,10100,6.1
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,CAMBRIA,021,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,12500,4.5
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,CENTRE,027,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,20200,4.8
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,CLEARFIELD,033,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,4200,4.0
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,COLUMBIA,037,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,19900,4.4
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,DAUPHIN,043,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,14400,4.0
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,HUNTINGDON,061,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,11800,5.0
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,JUNIATA,067,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,12200,4.9
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,MIFFLIN,087,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,10200,5.2
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,MONTOUR,093,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,7930,4.4
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,NORTHUMBERLAND,097,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,25500,5.3
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,PERRY,099,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,11800,6.1
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,SNYDER,109,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,14300,4.4
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,UNION,119,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,8400,9.6
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,LEHIGH,077,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,15100,4.0
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,LUZERNE,079,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,8130,3.9
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,MONROE,089,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,2680,4.4
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,NORTHAMPTON,095,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,22200,3.9
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,SCHUYLKILL,107,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,19900,4.0
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,ALLEGHENY,003,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,390,20.3
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,FAYETTE,051,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,7700,4.1
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,GREENE,059,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,760,5.8
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,SOMERSET,111,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,20300,4.4
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,WASHINGTON,125,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,2990,4.8
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,WESTMORELAND,129,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,10600,4.0
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,ADAMS,001,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,26100,4.0
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,BEDFORD,009,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,17800,4.2
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,CUMBERLAND,041,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,15500,4.1
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,FRANKLIN,055,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,23100,5.1
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,FULTON,057,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,7390,5.1
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,YORK,133,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,70400,5.6
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,BERKS,011,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,40800,16.8
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,BUCKS,017,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,10500,8.8
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,CHESTER,029,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,24900,14.4
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,LANCASTER,071,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,61300,17.9
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,LEBANON,075,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,17500,14.1
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,MONTGOMERY,091,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,3420,4.3
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,OTHER COUNTIES,,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,56100,3.7
2021,YEAR,ALL PRODUCTION PRACTICES,SOUTH CAROLINA,SC,45,ANDERSON,007,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,1520,7.3
2021,YEAR,ALL PRODUCTION PRACTICES,SOUTH CAROLINA,SC,45,OCONEE,073,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,460,6.4
2021,YEAR,ALL PRODUCTION PRACTICES,SOUTH CAROLINA,SC,45,CHESTERFIELD,025,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,7470,4.5
2021,YEAR,ALL PRODUCTION PRACTICES,SOUTH CAROLINA,SC,45,DARLINGTON,031,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,22200,5.1
2021,YEAR,ALL PRODUCTION PRACTICES,SOUTH CAROLINA,SC,45,DILLON,033,COUNTY,CORN,ALL CLASSES,GRAIN,AREA HARVESTED,"CORN, GRAIN - ACRES HARVESTED",ACRES,21500,5.3
